"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"1";1130,61;0,942;202,372;66,2;0,978;132,082;0,702;0,244;0,108;0,104;809,056;783,528;309,114;110,938;112,18;810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;0
"2";878,508;1,108;223,73;72,6;1,158;144,844;0,778;0,26;0,122;0,104;693,8;588,116;220,496;113;90,508;529,812;0,982;201,84;70,2;0,974;132,02;0,702;0,274;0,102;0,102;375,674;380,232;133,066;59,4;56,882;1
"3";1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;1
"4";733,092;1,01;211,63;68,8;1,086;137,034;0,748;0,218;0,116;0,102;545,692;503,1;148,336;82,326;73,616;363,802;1,014;215,33;70,6;1,04;139,684;0,744;0,278;0,102;0,114;265,638;257,508;110,306;36,12;39,596;1
"5";2860,296;1,088;224,852;71,2;1,156;142,812;0,79;0,268;0,13;0,106;2284,674;1937,87;834,302;352,794;276,844;1061,492;1,02;205,124;72;1,006;133,772;0,712;0,306;0,102;0,102;738,528;737,098;337,346;94,728;93,684;1
"6";1132,52;1,052;212,338;71,6;1,084;137,352;0,736;0,296;0,104;0,1;843,916;774,746;329,722;119,364;114,858;902,42;1,014;202,662;71,2;1,044;130,118;0,716;0,288;0,092;0,086;670,34;616,298;235,972;90,512;78,646;1
"7";282,532;0,974;198,494;70,2;0,958;130,308;0,69;0,308;0,092;0,096;202,464;203,444;91,782;27,496;27,35;1072,526;1,024;218,498;70,2;1,088;141,374;0,764;0,248;0,126;0,116;849,954;741,348;256,152;134,118;119,196;0
"8";992,772;1,044;216,794;71,4;1,068;139,448;0,758;0,256;0,122;0,106;762,642;707,914;257,212;124,064;106,56;1611,65;1,05;212,414;72,2;1,056;135,91;0,736;0,306;0,108;0,1;1202,41;1144,214;472,442;196,56;177,232;1
"9";667,27;1,054;205,338;71,6;1,07;134,832;0,718;0,322;0,084;0,08;479,806;455,226;226,114;56,058;52,722;102,752;0,894;182,218;68,6;0,854;119,068;0,63;0,282;0,072;0,096;67,16;75,586;27,624;8,238;9,952;0
"10";902,42;1,014;202,662;71,2;1,044;130,118;0,716;0,288;0,092;0,086;670,34;616,298;235,972;90,512;78,646;149,59;0,89;193,424;68;0,884;129,374;0,672;0,26;0,096;0,106;99,842;116,652;40,198;13,176;15,572;1
"11";2860,296;1,088;224,852;71,2;1,156;142,812;0,79;0,268;0,13;0,106;2284,674;1937,87;834,302;352,794;276,844;652,718;1,058;207,97;72;1,076;136,374;0,724;0,324;0,09;0,088;472,422;446,986;227,648;58,454;57,114;1
"12";2398,59;1,06;204,92;72,6;1,088;133,286;0,726;0,294;0,082;0,078;1743,262;1568,476;701,846;179,96;171,716;1522,85;1,018;211,694;70,2;1,048;137,47;0,744;0,236;0,112;0,106;1235,282;1037,364;268,798;221,882;173,652;0
"13";118,058;1,08;210,506;77,8;1,126;133,212;0,736;0,408;0,11;0,078;88,352;80,638;40,336;13,738;11,616;62,25;0,712;165,77;56,2;0,666;111,01;0,556;0,176;0,082;0,136;35,384;51,766;10,234;5,416;8,4;1
"14";449,54;0,916;192,142;68,8;0,936;125,6;0,672;0,274;0,098;0,098;320,48;315,008;101,316;45,998;41,956;436,386;0,91;197,712;67,8;0,934;129,21;0,688;0,254;0,098;0,106;322,036;316,624;100,116;49,372;50,556;1
"15";1107,67;1,022;214,164;70,8;1,05;141,364;0,742;0,274;0,106;0,102;872,136;757,688;283,392;126,54;94,106;605,42;0,902;185,164;67,4;0,91;119,778;0,648;0,26;0,09;0,096;416,51;420,462;143,852;61,71;55,602;1
"16";829,572;0,94;198,694;67,6;0,95;130,046;0,692;0,23;0,11;0,114;543,638;606,372;200,432;79,874;85,836;1141,744;1,014;206,594;70,4;1,046;133,108;0,722;0,306;0,096;0,092;791,258;781,864;386,36;95,02;92,514;1
"17";2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;1642,548;1,014;216,496;70,2;1,056;139,594;0,75;0,27;0,116;0,112;1246,562;1141,372;476,584;190,49;180,604;0
"18";541,432;1,034;216,11;70,2;1,06;138,816;0,754;0,282;0,114;0,1;425,632;400,52;144,948;78,478;66,602;497,562;0,99;204,196;70,2;1,02;133,544;0,72;0,252;0,108;0,104;366,318;343,846;120,928;54,976;48,232;1
"19";921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;1
"20";395,124;1,038;215,03;70,4;1,084;139,308;0,752;0,254;0,118;0,104;301,348;279,876;99,292;52,828;45,712;978,58;0,932;189,95;67,2;0,956;124,516;0,66;0,31;0,076;0,088;646,448;656,656;336,66;68,212;76,188;1
"21";449,708;0,974;196,95;70;0,964;128,834;0,69;0,272;0,098;0,108;314,794;319,326;122,534;44,1;42,812;878,508;1,108;223,73;72,6;1,158;144,844;0,778;0,26;0,122;0,104;693,8;588,116;220,496;113;90,508;0
"22";810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;1356,654;0,992;201,982;70;1,012;130,6;0,696;0,286;0,1;0,092;968,308;940,342;343,948;150,562;136,998;1
"23";679,032;1,084;213,432;73,6;1,116;137,222;0,762;0,25;0,12;0,096;517,106;463,988;160,046;84,94;68,454;1038,5;1,094;222,008;72,4;1,176;142,922;0,782;0,258;0,122;0,11;842,992;698,544;238,08;146,482;124,236;0
"24";363,802;1,014;215,33;70,6;1,04;139,684;0,744;0,278;0,102;0,114;265,638;257,508;110,306;36,12;39,596;869,134;1,048;210,2;72,4;1,068;133,648;0,724;0,316;0,11;0,092;596,108;575,714;327,138;69,982;64,922;0
"25";1130,61;0,942;202,372;66,2;0,978;132,082;0,702;0,244;0,108;0,104;809,056;783,528;309,114;110,938;112,18;1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;0
"26";1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;935,726;1,016;207,426;70,8;1,034;133,698;0,724;0,254;0,102;0,1;685,92;651,552;237,886;98,344;94,028;1
"27";263,832;0,926;197,618;66,8;0,928;128,082;0,68;0,294;0,1;0,116;181,408;198,268;77,008;27,994;30,104;733,092;1,01;211,63;68,8;1,086;137,034;0,748;0,218;0,116;0,102;545,692;503,1;148,336;82,326;73,616;0
"28";1384,832;1,19;236,514;74,6;1,292;151,8;0,834;0,294;0,128;0,092;1190,918;876,088;385,968;194,798;132,382;993,37;1,046;209,152;71,4;1,074;134,862;0,734;0,262;0,118;0,106;738,742;675,162;255,068;123,036;109,14;1
"29";462,288;0,946;196,034;68,8;0,934;128,11;0,674;0,268;0,098;0,104;321,92;333,972;108,772;53,13;52,528;1494,654;1,158;226,032;74,8;1,222;147,304;0,788;0,31;0,102;0,082;1096,576;935,48;524,374;122,8;96,368;0
"30";2328,164;1,09;224,888;72,6;1,174;141,068;0,79;0,236;0,124;0,1;1868,67;1569,076;551,802;300,53;222,428;2203,032;1,06;218,91;71,2;1,128;140,884;0,77;0,272;0,104;0,098;1732,7;1477,148;617,59;223,13;184,942;1
"31";1733,218;1,102;215,658;72,4;1,124;136,132;0,756;0,266;0,11;0,092;1392,55;1171,632;416,532;247,07;182,052;2179,666;1,056;222,42;70,2;1,086;142,536;0,78;0,232;0,14;0,126;1755,266;1570,52;463,058;344,918;294,416;1
"32";921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;0
"33";1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;935,726;1,016;207,426;70,8;1,034;133,698;0,724;0,254;0,102;0,1;685,92;651,552;237,886;98,344;94,028;1
"34";1130,61;0,942;202,372;66,2;0,978;132,082;0,702;0,244;0,108;0,104;809,056;783,528;309,114;110,938;112,18;2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;0
"35";1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;1642,548;1,014;216,496;70,2;1,056;139,594;0,75;0,27;0,116;0,112;1246,562;1141,372;476,584;190,49;180,604;1
"36";1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;1356,654;0,992;201,982;70;1,012;130,6;0,696;0,286;0,1;0,092;968,308;940,342;343,948;150,562;136,998;0
"37";391,628;1,048;216,922;71,4;1,126;141,042;0,758;0,254;0,118;0,106;307,966;260,916;98,18;43,008;37,688;1018,814;1,046;212,842;73,2;1,082;135,228;0,742;0,252;0,114;0,11;775,738;706,728;235,874;125,128;114,61;1
"38";1362,998;1,002;209,094;70,4;1,052;135,242;0,724;0,312;0,092;0,094;959,38;916,792;431,502;107,474;101,838;110,668;0,904;190,774;67,8;0,84;125,092;0,636;0,306;0,102;0,11;71,392;85,268;35,31;11,914;11,718;1
"39";1796,052;1,088;220,08;73,2;1,14;140,816;0,76;0,288;0,116;0,096;1398,71;1186,142;491,66;224,95;177,53;645,064;1,024;215,62;71,4;1,066;138,49;0,748;0,276;0,114;0,102;482,64;443,338;189,962;69,51;64,52;1
"40";853,154;1,024;224,02;70,6;1,11;143,68;0,776;0,3;0,124;0,114;695,178;585,774;216,88;114,198;93,084;1103,544;1,01;213,14;69,6;1,052;137,15;0,744;0,246;0,122;0,112;867,292;773,436;262,166;153,79;117,508;1
"41";858,498;1,028;217,048;68,4;1,16;139,212;0,758;0,298;0,102;0,088;661,332;554,722;278,736;82,524;63,814;646,968;1,104;226,534;71,8;1,23;144,42;0,792;0,254;0,132;0,11;537,236;452,59;146,796;114,058;88,952;1
"42";648,808;1,026;216,298;71,2;1,054;138,2;0,756;0,216;0,138;0,12;515,012;464,07;114,062;107,872;85,756;831,488;1,058;221,794;73;1,108;143,554;0,774;0,264;0,11;0,098;679,616;574,8;184,808;114,976;91,716;0
"43";789,216;1,024;210,226;72;1,042;134,174;0,736;0,286;0,106;0,104;591,126;560,736;218,224;87,962;80,858;952,786;1,138;236,964;73,2;1,192;151,216;0,826;0,26;0,148;0,118;819,892;676,388;219,894;161,156;127,878;0
"44";457,96;1,024;212,002;70;1,116;137,12;0,738;0,29;0,098;0,084;341,626;303,13;129,972;46,674;38,504;1108,738;1,03;222,788;67,6;1,16;142,468;0,778;0,278;0,118;0,102;908,086;746,31;268,916;156,028;115,796;1
"45";468,136;0,982;214,776;70,8;1;136,334;0,738;0,264;0,124;0,122;372,418;354,496;118,606;69,438;66,744;903,684;1,002;210,798;70;1,036;136,4;0,728;0,28;0,104;0,096;654,714;619,136;284,964;80,424;72,602;1
"46";201,758;1,01;211,178;71,2;1,036;137,74;0,738;0,272;0,096;0,102;148,754;146,584;53,692;20,648;22,508;711,332;1,01;208,202;71;1,042;135,258;0,726;0,268;0,112;0,106;519,232;498,678;193,146;83,214;79,392;0
"47";785,942;0,982;194,016;72;1,01;125,934;0,69;0,268;0,092;0,09;512,988;540,592;218,122;65,014;64,064;113,966;0,92;192,622;69;0,898;126,614;0,656;0,288;0,076;0,104;72,206;81,108;34,206;8,306;10,268;1
"48";286,218;0,974;208,072;69,2;1,02;133,864;0,718;0,276;0,108;0,11;205,726;202,944;78,924;31,652;28,726;531,556;1,036;203,676;70,2;1,064;129,7;0,71;0,29;0,104;0,098;385,04;348,812;147,106;51,792;47,452;0
"49";447,528;1,054;211,138;71,2;1,074;135,284;0,74;0,282;0,114;0,106;340,662;316,21;115,26;61,29;55,464;338,096;0,942;199,768;70,6;0,936;133,648;0,7;0,276;0,1;0,104;236,924;251,774;91,266;33,516;34,748;1
"50";310,788;1,092;214,686;72,2;1,14;140,29;0,75;0,284;0,108;0,1;235,832;204,686;86,92;35,432;29,102;329,486;0,916;193,052;68,4;0,91;126,114;0,676;0,274;0,098;0,1;233,132;242,722;78,898;36,714;36,084;1
"51";948,184;1,048;223,25;71,8;1,072;142,068;0,772;0,274;0,13;0,124;779,558;700,226;221,578;157,842;131,696;195,014;0,952;207,604;69;0,956;135,236;0,712;0,306;0,104;0,102;144,902;144,362;58,922;21,872;20,46;1
"52";401,886;0,984;220,622;67,6;1,074;139,468;0,762;0,266;0,118;0,106;310,05;285,61;101,948;47,886;39,676;603,18;1,002;205,604;71,4;1,054;130,726;0,71;0,272;0,106;0,106;457,224;404,15;157,028;71,718;60,35;1
"53";603,18;1,002;205,604;71,4;1,054;130,726;0,71;0,272;0,106;0,106;457,224;404,15;157,028;71,718;60,35;350,246;0,988;206,992;70,2;1,008;134,34;0,724;0,276;0,1;0,11;255,91;250,13;90,71;38,308;38,568;1
"54";1892,866;1,038;208,146;71;1,074;132,406;0,724;0,292;0,11;0,104;1372,176;1257,406;573,01;204,422;183,666;1199,518;1,006;205,352;71,4;1,074;128,87;0,722;0,274;0,102;0,09;879,088;805,666;320,884;130,402;109,804;1
"55";2699,186;1,152;230,688;74,2;1,258;146,896;0,816;0,274;0,12;0,086;2281,576;1771,71;681,344;372,426;250,4;1512,664;1,03;217,646;69,4;1,146;141,048;0,76;0,26;0,11;0,102;1199,844;1013,076;375,918;177,964;147,27;1
"56";401,886;0,984;220,622;67,6;1,074;139,468;0,762;0,266;0,118;0,106;310,05;285,61;101,948;47,886;39,676;1008,954;1,036;218,672;71,6;1,064;141,588;0,748;0,31;0,108;0,104;749,276;692,068;382,088;105,068;98,272;1
"57";2082,046;1,118;224,502;73;1,182;145,16;0,782;0,274;0,122;0,1;1559,566;1312,418;649,048;199,776;146,382;1921,582;1,096;221,726;72,4;1,168;140,744;0,774;0,276;0,112;0,094;1510,27;1273,954;514,754;221,228;169,762;1
"58";1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;1642,548;1,014;216,496;70,2;1,056;139,594;0,75;0,27;0,116;0,112;1246,562;1141,372;476,584;190,49;180,604;1
"59";878,97;1,026;209,914;70,4;1,08;135,14;0,732;0,278;0,108;0,098;655,768;594,458;226,684;97,514;82,426;826,33;1,062;210,954;72,4;1,13;136,038;0,742;0,29;0,1;0,086;611,886;533,736;282,818;73,27;64,578;1
"60";1130,61;0,942;202,372;66,2;0,978;132,082;0,702;0,244;0,108;0,104;809,056;783,528;309,114;110,938;112,18;935,726;1,016;207,426;70,8;1,034;133,698;0,724;0,254;0,102;0,1;685,92;651,552;237,886;98,344;94,028;0
"61";1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;1
"62";921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;1356,654;0,992;201,982;70;1,012;130,6;0,696;0,286;0,1;0,092;968,308;940,342;343,948;150,562;136,998;1
"63";2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;1
"64";391,628;1,048;216,922;71,4;1,126;141,042;0,758;0,254;0,118;0,106;307,966;260,916;98,18;43,008;37,688;199,784;0,898;196,732;67,8;0,918;128,668;0,68;0,28;0,094;0,104;140,32;151,134;54,812;21,178;21,386;0
"65";1362,998;1,002;209,094;70,4;1,052;135,242;0,724;0,312;0,092;0,094;959,38;916,792;431,502;107,474;101,838;239,084;0,968;199,13;69,6;0,976;128,186;0,696;0,3;0,096;0,098;176,164;170,222;57,812;28,202;26,388;1
"66";468,136;0,982;214,776;70,8;1;136,334;0,738;0,264;0,124;0,122;372,418;354,496;118,606;69,438;66,744;1796,052;1,088;220,08;73,2;1,14;140,816;0,76;0,288;0,116;0,096;1398,71;1186,142;491,66;224,95;177,53;0
"67";419,464;1,088;221,682;71,8;1,124;143,648;0,77;0,264;0,116;0,102;318,604;284,834;114,546;46,298;40,804;620,776;1,006;210,504;68,6;1,066;134,048;0,734;0,248;0,11;0,104;474,22;433,51;139,434;85,566;74,534;1
"68";853,154;1,024;224,02;70,6;1,11;143,68;0,776;0,3;0,124;0,114;695,178;585,774;216,88;114,198;93,084;1300,492;1,03;204,31;71,6;1,066;133,172;0,724;0,27;0,096;0,088;932,944;864,04;378,556;108,992;99,226;1
"69";249,608;0,93;189,176;66,2;0,946;127,144;0,67;0,23;0,072;0,088;166,46;175,212;56,268;16,486;18,896;379,522;0,952;199,586;68,4;0,954;131,636;0,694;0,278;0,102;0,11;261,45;273,726;120,106;32,6;35,642;0
"70";1559,306;1,014;216,116;70;1,106;137,818;0,754;0,28;0,118;0,104;1198,292;1079,93;428,06;206,122;167,568;648,808;1,026;216,298;71,2;1,054;138,2;0,756;0,216;0,138;0,12;515,012;464,07;114,062;107,872;85,756;1
"71";422,686;0,92;204,1;65,8;0,98;132,508;0,702;0,264;0,1;0,096;297,944;298,484;118,93;41,872;37,304;367,582;0,984;210,704;68,2;1,004;133,584;0,722;0,292;0,12;0,124;269,07;266,826;101,344;49,878;49,456;1
"72";447,528;1,054;211,138;71,2;1,074;135,284;0,74;0,282;0,114;0,106;340,662;316,21;115,26;61,29;55,464;825,582;1,04;228,318;71,4;1,11;144,872;0,802;0,23;0,138;0,116;674,24;595,138;185,2;115,204;88,008;0
"73";656,566;1,052;209,632;72,2;1,08;135,212;0,724;0,28;0,108;0,098;467,732;425,422;177,124;65,244;57,554;531,556;1,036;203,676;70,2;1,064;129,7;0,71;0,29;0,104;0,098;385,04;348,812;147,106;51,792;47,452;0
"74";148,57;1,1;221,836;73,6;1,146;143,03;0,77;0,32;0,12;0,09;121,274;102,864;42,974;19,664;13,708;880,838;1,076;227,22;71,8;1,134;143,4;0,796;0,248;0,132;0,12;707,394;619,452;214,996;120,254;107,654;0
"75";430,214;1,022;216,072;71,2;1,048;140,04;0,75;0,258;0,12;0,108;330,626;311,11;104,672;58,51;50,712;164,11;1,05;213,944;72,8;1,052;140,858;0,742;0,328;0,102;0,1;123,612;116,338;53,798;17,174;15,842;1
"76";338,096;0,942;199,768;70,6;0,936;133,648;0,7;0,276;0,1;0,104;236,924;251,774;91,266;33,516;34,748;1241,482;1,06;211,926;73,2;1,122;134,11;0,748;0,252;0,106;0,092;968,85;835,138;276,904;148,924;120,694;0
"77";720,928;0,986;213,354;67;1,108;136,802;0,74;0,276;0,118;0,1;575,144;500,576;170,298;106,2;85,75;430,416;0,964;200,214;68,8;0,998;130,052;0,694;0,288;0,094;0,096;309,592;298,848;113,56;42,916;40,036;1
"78";804,684;1,098;224,902;73;1,14;144,286;0,792;0,268;0,116;0,1;647,548;554,842;183,838;102,102;85,752;515,416;0,992;202,954;69;1,026;131,866;0,708;0,288;0,098;0,096;380,902;354,566;145,436;53,13;47,906;1
"79";603,18;1,002;205,604;71,4;1,054;130,726;0,71;0,272;0,106;0,106;457,224;404,15;157,028;71,718;60,35;994,836;0,908;184,874;66,4;0,886;120,792;0,618;0,302;0,09;0,082;735,922;681,786;378,73;103,402;96,406;1
"80";1008,954;1,036;218,672;71,6;1,064;141,588;0,748;0,31;0,108;0,104;749,276;692,068;382,088;105,068;98,272;814,928;1,02;211,262;69,8;1,056;133,51;0,738;0,236;0,132;0,108;632,226;552,006;223,384;103,318;79,936;1
"81";603,18;1,002;205,604;71,4;1,054;130,726;0,71;0,272;0,106;0,106;457,224;404,15;157,028;71,718;60,35;814,928;1,02;211,262;69,8;1,056;133,51;0,738;0,236;0,132;0,108;632,226;552,006;223,384;103,318;79,936;1
"82";615,5;0,84;176,046;65;0,85;111,434;0,608;0,232;0,084;0,094;479,398;410,23;124,694;80,31;57,386;401,886;0,984;220,622;67,6;1,074;139,468;0,762;0,266;0,118;0,106;310,05;285,61;101,948;47,886;39,676;0
"83";1389,478;1,052;220,9;70,8;1,134;141,096;0,774;0,274;0,114;0,098;1075,366;942,054;392,106;146,652;127,602;2003,812;1,108;213,38;74;1,142;137,916;0,754;0,286;0,102;0,088;1557,328;1336,638;520,81;240,52;193,496;1
"84";401,886;0,984;220,622;67,6;1,074;139,468;0,762;0,266;0,118;0,106;310,05;285,61;101,948;47,886;39,676;350,246;0,988;206,992;70,2;1,008;134,34;0,724;0,276;0,1;0,11;255,91;250,13;90,71;38,308;38,568;1
"85";1138,152;0,986;195,298;70,2;1,002;124,888;0,678;0,306;0,08;0,086;797,752;751,962;366,744;87,752;84,28;1168,14;1,038;209,408;70,4;1,084;134,716;0,726;0,294;0,106;0,102;857,788;766,066;395,28;107,362;95,35;1
"86";615,5;0,84;176,046;65;0,85;111,434;0,608;0,232;0,084;0,094;479,398;410,23;124,694;80,31;57,386;350,246;0,988;206,992;70,2;1,008;134,34;0,724;0,276;0,1;0,11;255,91;250,13;90,71;38,308;38,568;0
"87";1376,15;1,094;218,944;72,8;1,14;141,546;0,762;0,302;0,108;0,094;1045,028;918,022;415,846;153,764;129,14;2474,458;1,134;215,434;74,6;1,212;138,726;0,764;0,272;0,098;0,074;1927,928;1565,222;633,812;240,162;175,514;0
"88";1016,092;1,048;220,374;71;1,114;140,246;0,768;0,252;0,138;0,116;802,696;704,408;223,404;164,832;128,432;685,948;1,06;215,718;71,8;1,098;140,016;0,75;0,272;0,108;0,096;516,732;462,058;180,466;72,164;64,978;1
"89";1364,016;1,1;223;72,8;1,172;143,296;0,776;0,288;0,118;0,102;1095,962;914,264;369,27;180,198;151,788;1103,544;1,01;213,14;69,6;1,052;137,15;0,744;0,246;0,122;0,112;867,292;773,436;262,166;153,79;117,508;1
"90";652,396;0,95;199,086;68,2;0,944;132,362;0,686;0,286;0,096;0,106;434,012;448,382;225,29;45,902;50,05;880,838;1,076;227,22;71,8;1,134;143,4;0,796;0,248;0,132;0,12;707,394;619,452;214,996;120,254;107,654;0
"91";858,498;1,028;217,048;68,4;1,16;139,212;0,758;0,298;0,102;0,088;661,332;554,722;278,736;82,524;63,814;419,464;1,088;221,682;71,8;1,124;143,648;0,77;0,264;0,116;0,102;318,604;284,834;114,546;46,298;40,804;1
"92";670,128;0,884;208,774;61,4;1,05;135,286;0,728;0,266;0,096;0,088;493,828;441,28;180,296;61,046;51,03;1018,814;1,046;212,842;73,2;1,082;135,228;0,742;0,252;0,114;0,11;775,738;706,728;235,874;125,128;114,61;1
"93";329,486;0,916;193,052;68,4;0,91;126,114;0,676;0,274;0,098;0,1;233,132;242,722;78,898;36,714;36,084;1108,738;1,03;222,788;67,6;1,16;142,468;0,778;0,278;0,118;0,102;908,086;746,31;268,916;156,028;115,796;0
"94";148,57;1,1;221,836;73,6;1,146;143,03;0,77;0,32;0,12;0,09;121,274;102,864;42,974;19,664;13,708;100,17;0,934;204,358;69;0,946;133,09;0,702;0,25;0,094;0,11;69,28;72,488;25,106;9,22;9,556;1
"95";542,784;1,108;216,864;72,8;1,152;138,61;0,756;0,306;0,104;0,092;418,08;353,982;171,892;55,444;48,662;620,776;1,006;210,504;68,6;1,066;134,048;0,734;0,248;0,11;0,104;474,22;433,51;139,434;85,566;74,534;1
"96";310,788;1,092;214,686;72,2;1,14;140,29;0,75;0,284;0,108;0,1;235,832;204,686;86,92;35,432;29,102;457,96;1,024;212,002;70;1,116;137,12;0,738;0,29;0,098;0,084;341,626;303,13;129,972;46,674;38,504;1
"97";969,248;1,022;197,448;72,6;1,062;127,186;0,706;0,268;0,098;0,086;665,786;664,264;253,268;98,822;88,342;676,036;1,03;210,556;72,2;1,048;134,296;0,734;0,272;0,104;0,102;511,676;483,074;173,074;78,756;73,07;1
"98";616,532;0,972;220,642;66,4;1,084;139,326;0,772;0,228;0,136;0,124;493,368;440,412;135,136;89,318;78,554;498,728;1,06;219,712;71,2;1,102;139,84;0,76;0,274;0,134;0,114;390,502;357,02;115,468;76,372;64,402;0
"99";486,354;1,044;213,04;69,6;1,086;137,362;0,746;0,242;0,116;0,104;379,24;331,266;112,418;65,036;51,126;900,702;1,022;222,276;69,2;1,092;141,39;0,774;0,268;0,122;0,108;697,418;626,506;238,342;99,558;86,818;1
"100";498,728;1,06;219,712;71,2;1,102;139,84;0,76;0,274;0,134;0,114;390,502;357,02;115,468;76,372;64,402;194,76;0,982;203,172;69;0,982;131,144;0,706;0,27;0,104;0,114;133,746;138,804;48,078;18,918;19,522;1
"101";813,972;0,988;207,074;69,6;1,068;132,588;0,73;0,244;0,114;0,096;633,828;547,252;170,228;107,19;79,128;1383,294;1,084;222,22;72,8;1,156;143,456;0,776;0,252;0,112;0,094;1082,216;928,964;355,814;153,772;127,908;1
"102";2160,296;1,026;212,298;69,2;1,1;135,486;0,738;0,264;0,122;0,1;1668,698;1470,518;574,056;307,582;233,156;1082,434;1,016;212,968;69,6;1,104;135,462;0,752;0,246;0,114;0,096;921,188;756,328;213,872;199,406;148,92;1
"103";616,532;0,972;220,642;66,4;1,084;139,326;0,772;0,228;0,136;0,124;493,368;440,412;135,136;89,318;78,554;360,904;1,044;208,374;72;1,088;134,754;0,732;0,294;0,094;0,096;254,246;252,8;101,724;34,272;35,96;1
"104";741,744;1,018;201,218;71,8;1,05;131,684;0,712;0,238;0,1;0,092;527,602;497,08;167,732;69,966;61,364;795,846;1,1;236,356;69,4;1,224;150,938;0,832;0,222;0,156;0,122;711,876;538,328;144,472;153,418;107,216;0
"105";973,388;1,02;216,608;69,6;1,078;139,52;0,746;0,294;0,116;0,1;707,474;658,784;295,694;99,098;82,752;787,568;1,016;215,506;68,8;1,064;140,334;0,748;0,26;0,11;0,108;609,652;554,866;208,864;94,044;87,256;0
"106";1190,704;1;210,142;70,6;1,03;134,92;0,73;0,252;0,128;0,116;895,718;838,88;281,288;166,534;142,356;821,342;1,022;207,714;70,6;1,046;135,118;0,718;0,292;0,102;0,098;620,398;566,694;223,544;99,888;87,18;0
"107";643,914;0,992;202,212;69,6;1,04;131,94;0,71;0,248;0,088;0,088;462,472;437,176;159,83;56,908;53,908;1005,356;0,946;217,114;64,2;1,108;135,002;0,76;0,274;0,116;0,104;767,652;687,028;284,63;127,09;98,536;0
"108";1684,804;1,092;219,912;73,2;1,154;141,106;0,768;0,278;0,114;0,092;1355,096;1146,986;456,502;220,204;162,982;827,952;0,996;199,068;70,8;0,98;128,88;0,686;0,28;0,096;0,094;609,576;583,494;208,792;109,416;94,474;1
"109";1323,588;1,022;215,944;71,2;1,04;138,472;0,746;0,282;0,12;0,114;1004,234;923,55;442,806;146,278;129,686;963,022;1,004;206,172;68,4;1,076;133,058;0,734;0,236;0,106;0,098;723,574;655,83;225,594;116,484;99,808;1
"110";1319,848;1,028;203,976;70,6;1,066;129,598;0,726;0,27;0,106;0,102;972,488;884,256;353,094;142,382;126,372;774,646;0,982;207,982;69,2;1,02;134,1;0,726;0,284;0,104;0,098;587,292;554,692;203,722;90,928;79,968;1
