"";"time1R";"time2R";"time1ACS";"time2ACS";"time1KAST";"time2KAST";"time1KD";"time2KD";"time1ADR";"time2ADR";"ganhador"
"700";1,012;1,022;204,5;213,24;70,6;71,6;1,016;1,05;132,4;138,02;0
"701";0,96;0,844;196,24;181,96;69;66,4;0,924;0,85;128,36;120,06;1
"702";0,844;1,018;181,96;203,28;66,4;71,6;0,85;0,998;120,06;132,48;1
"703";1,026;1,018;209,16;203,28;71,6;71,6;1,066;0,998;136,1;132,48;1
"704";1,062;0,85;212,76;191,12;71,8;65,2;1,096;0,836;136,68;125,36;1
"705";1,012;0,952;200;194,6;71,6;69,2;1,01;0,936;132,72;125,82;1
"706";1,06;0,932;208,94;194,84;73;67,8;1,07;0,918;135,32;127,96;1
"707";1,06;0,914;208,94;191,56;73;66,4;1,07;0,918;135,32;125,88;1
"708";0,776;0,996;177,8;209,02;61,6;68,8;0,754;1,016;118,16;136,94;0
"709";0,856;0,962;179,48;203,68;65;69,4;0,804;0,96;119,62;133,3;1
"710";1,002;0,722;208,12;161,22;69,6;59,8;1,008;0,696;135,5;109,66;1
"711";1,06;0,776;208,94;177,8;73;61,6;1,07;0,754;135,32;118,16;1
"712";0,95;0,992;197,74;203,28;69,2;69;0,934;0,986;129,3;132,34;1
"713";0,876;0,842;190,18;178,6;66,6;65,4;0,87;0,81;124,96;117,84;1
"714";0,994;0,984;206,08;202,34;69,6;70,4;1,002;0,982;133,94;133,1;1
"715";1,022;0,992;213,24;203,28;71,6;69;1,05;0,986;138,02;132,34;1
"716";0,95;1,012;197,74;204,5;69,2;70,6;0,934;1,016;129,3;132,4;0
"717";0,902;1,062;191,78;212,76;66,6;71,8;0,89;1,096;125,96;136,68;0
"718";1,02;1,006;217,5;206,9;70,4;70,6;1,034;1,028;142,14;135,52;1
"719";1,024;0,912;205,54;187,5;71,2;66,8;1,07;0,928;132,1;120,18;1
"720";0,944;1,02;189,78;217,5;70,2;70,4;0,916;1,034;124,34;142,14;0
"721";0,912;0,944;187,5;189,78;66,8;70,2;0,928;0,916;120,18;124,34;0
"722";0,954;1,02;189,06;217,5;70,6;70,4;0,928;1,034;121,72;142,14;0
"723";0,818;1,062;181,72;212,76;61,8;71,8;0,772;1,096;120,28;136,68;0
"724";0,992;1,102;203,28;218,66;69;74;0,986;1,13;132,34;141,12;0
"725";1,136;0,874;221,22;187,9;75,6;66,8;1,168;0,86;145,08;123,46;1
"726";1,04;1,102;210,72;218,66;71,6;74;1,056;1,13;137,4;141,12;0
"727";1,012;0,992;204,5;203,28;70,6;69;1,016;0,986;132,4;132,34;0
"728";1,04;0,994;210,72;206,08;71,6;69,6;1,056;1,002;137,4;133,94;1
"729";0,906;0,878;192,32;186,98;67,6;65,4;0,916;0,872;123,72;123,98;0
"730";0,994;0,984;206,08;202,34;69,6;70,4;1,002;0,982;133,94;133,1;1
"731";0,95;1,012;197,74;200;69,2;71,6;0,934;1,01;129,3;132,72;0
"732";0,822;0,874;189,54;187,9;63;66,8;0,812;0,86;125,12;123,46;0
"733";0,898;0,984;182,34;202,34;67,6;70,4;0,876;0,982;120,26;133,1;0
"734";0,994;1,012;206,08;204,5;69,6;70,6;1,002;1,016;133,94;132,4;0
"735";1,04;0,992;210,72;203,28;71,6;69;1,056;0,986;137,4;132,34;1
"736";0,95;1,102;197,74;218,66;69,2;74;0,934;1,13;129,3;141,12;0
"737";0,994;0,898;206,08;182,34;69,6;67,6;1,002;0,876;133,94;120,26;1
"738";0,984;1,012;202,34;204,5;70,4;70,6;0,982;1,016;133,1;132,4;0
"739";1,04;0,972;210,72;199,12;71,6;68,8;1,056;0,952;137,4;130,14;1
"740";1,012;1,102;200;218,66;71,6;74;1,01;1,13;132,72;141,12;0
"741";0,89;0,878;198,54;186,98;66,8;65,4;0,886;0,872;129,96;123,98;0
"742";0,818;0,902;181,72;191,78;61,8;66,6;0,772;0,89;120,28;125,96;0
"743";0,988;0,914;207,98;195,28;70;67;1,008;0,916;139,24;127,56;1
"744";0,972;1,028;199,12;202,12;68,8;71,8;0,952;1,014;130,14;130,62;1
"745";0,898;0,772;182,34;165,14;67,6;62,2;0,876;0,75;120,26;110,2;1
"746";1,136;0,822;221,22;189,54;75,6;63;1,168;0,812;145,08;125,12;1
"747";1,012;0,972;204,5;199,12;70,6;68,8;1,016;0,952;132,4;130,14;1
"748";1,028;0,972;202,12;199,12;71,8;68,8;1,014;0,952;130,62;130,14;0
"749";0,81;1,102;182,88;218,66;63;74;0,796;1,13;120,12;141,12;0
"750";0,914;0,846;195,28;187,56;67;67;0,916;0,822;127,56;121,74;1
"751";1,08;0,92;216,12;183,54;73,2;66,2;1,128;0,888;142,02;122,78;1
"752";0,772;0,766;165,14;177,96;62,2;63,8;0,75;0,75;110,2;119,16;0
"753";0,846;0,814;187,56;175,62;67;64,2;0,822;0,762;121,74;114,7;1
"754";0,914;0,898;195,28;185,84;67;67,4;0,916;0,858;127,56;121,68;0
"755";0,92;0,912;183,54;197,04;66,2;65;0,888;0,882;122,78;132,56;1
"756";1,03;0,792;206,88;174,46;71,6;62,4;1,024;0,758;132,96;115,28;1
"757";0,974;0,912;197,56;194,66;71,2;67,4;0,974;0,908;129,76;128,94;1
"758";1,08;0,92;216,12;183,54;73,2;66,2;1,128;0,888;142,02;122,78;1
"759";1,03;0,9;206,88;191,9;71,6;68,8;1,024;0,872;132,96;126,48;1
"760";1,028;1,056;210,86;212,62;72;72,4;1,054;1,052;136,8;137,46;0
"761";1,084;1,052;215;213,68;73,8;71,8;1,144;1,112;138,64;137,02;0
"762";1,022;1,056;205,44;212,62;71,6;72,4;1,026;1,052;132,04;137,46;0
"763";1,012;0,968;204,5;195,68;70,6;70,2;1,016;0,95;132,4;128,86;1
"764";1,052;1,054;213,68;215,22;71,8;73;1,112;1,122;137,02;137,8;1
"765";1,028;0,976;219,36;194,94;71,4;70,8;1,094;0,944;140,3;126,2;0
"766";0,992;1,062;213,06;212,76;69,2;71,8;1,002;1,096;138,6;136,68;0
"767";0,92;0,912;199,12;204,1;67,2;65,4;0,9;0,922;130,36;133,6;0
"768";1,084;1,052;215;213,68;73,8;71,8;1,144;1,112;138,64;137,02;1
"769";1,028;1,022;210,86;205,44;72;71,6;1,054;1,026;136,8;132,04;1
"770";1,056;1,046;212,62;212,48;72,4;71,8;1,052;1,056;137,46;133,98;1
"771";1,022;0,97;200,04;197,06;71,6;68,8;1,028;0,964;130,1;128,46;0
"772";1,028;0,992;219,36;210,64;71,4;70,8;1,094;1,022;140,3;133,64;1
"773";0,886;0,976;190,54;194,94;66,4;70,8;0,876;0,944;123,18;126,2;0
"774";0,976;1,028;194,94;214,58;70,8;71;0,944;1,05;126,2;138,38;1
"775";1,002;1,094;199,54;221,76;71,8;73,6;1,016;1,104;131,78;143,5;0
"776";0,992;0,974;210,64;211,36;70,8;69;1,022;0,994;133,64;136,34;1
"777";1,054;1,062;215,22;215,16;73;72;1,122;1,112;137,8;136,64;1
"778";1,022;1,038;200,04;222,06;71,6;70,4;1,028;1,092;130,1;141,8;1
"779";1,032;1,028;213,12;219,36;72,2;71,4;1,078;1,094;135,54;140,3;1
"780";1,052;1,002;213,68;199,54;71,8;71,8;1,112;1,016;137,02;131,78;1
"781";1,022;1,056;205,44;212,62;71,6;72,4;1,026;1,052;132,04;137,46;1
"782";1,032;0,976;213,12;194,94;72,2;70,8;1,078;0,944;135,54;126,2;1
"783";1,084;1,062;215;215,16;73,8;72;1,144;1,112;138,64;136,64;1
"784";1,028;1,028;219,36;214,58;71,4;71;1,094;1,05;140,3;138,38;1
"785";0,92;0,912;199,12;204,1;67,2;65,4;0,9;0,922;130,36;133,6;1
"786";0,97;0,934;199,22;194,04;69;68,6;0,956;0,944;131,44;127,12;1
"787";0,97;0,962;199,22;203,68;69;69,4;0,956;0,96;131,44;133,3;1
"788";0,958;0,934;191,54;194,04;70,8;68,6;0,952;0,944;124,94;127,12;0
"789";0,934;0,97;194,04;199,22;68,6;69;0,944;0,956;127,12;131,44;1
"790";1,046;1,03;212,48;204,74;71,8;71,6;1,056;1,01;133,98;133,76;1
"791";1,034;0,97;210,28;199,22;71;69;1,062;0,956;138,44;131,44;0
"792";1,034;0,934;210,28;194,04;71;68,6;1,062;0,944;138,44;127,12;0
"793";0,962;0,958;203,68;191,54;69,4;70,8;0,96;0,952;133,3;124,94;0
"794";0,992;0,886;210,64;190,54;70,8;66,4;1,022;0,876;133,64;123,18;0
"795";0,726;0,874;166,76;180,36;62;65,8;0,708;0,81;111,14;116,96;1
"796";1,008;1,026;208,14;209,16;70,2;71,6;0,998;1,066;134,68;136,1;0
"797";1,068;1,038;224,26;201,98;72,4;72,4;1,114;1,036;143,18;132,42;1
"798";1,036;1,116;209,8;227,44;71;72,6;1,054;1,154;136,6;143,72;1
"799";1,022;0,988;205,44;206,92;71,6;69,8;1,026;0,992;132,04;134,7;1
"800";0,97;1,082;198,26;213,02;69;73;0,96;1,116;129,28;137,36;1
"801";0,996;0,954;201;196;71;70;1,008;0,934;130,2;128,92;0
"802";1,01;1,048;201,06;205,76;71;71;1,004;1,064;130,3;133,36;1
"803";0,958;0,986;197,6;199,42;68,2;71,4;0,946;0,954;128,9;131,54;0
"804";1,028;1,046;210,86;212,48;72;71,8;1,054;1,056;136,8;133,98;1
"805";1,016;1,026;203,62;209,16;72;71,6;0,998;1,066;131,52;136,1;0
"806";0,988;1,022;205,76;208,78;71,2;73;1,002;1,024;132,44;135,1;0
"807";1,116;0,906;227,44;188,12;72,6;68;1,154;0,884;143,72;123,38;1
"808";1,038;1,036;201,98;209,8;72,4;71;1,036;1,054;132,42;136,6;1
"809";0,962;0,97;194,42;199,9;70;69,8;0,95;0,964;127,7;131,06;0
"810";1,082;0,932;213,02;194,26;73;69,2;1,116;0,918;137,36;128,22;1
"811";0,996;1,048;201;205,76;71;71;1,008;1,064;130,2;133,36;0
"812";0,986;0,954;199,42;196;71,4;70;0,954;0,934;131,54;128,92;1
"813";0,958;0,97;197,6;198,26;68,2;69;0,946;0,96;128,9;129,28;1
